mode;car_cost;car_time;car_ok;pass_cost;pass_time;pass_ok;bus_cost;bus_g_time;bus_w_time;bus_time;bus_ok;train_cost;train_g_time;train_w_time;train_time;train_ok;walk_time;walk_ok;bike_time;bike_ok;id
2;110.92;240.1;1;110.92;240.1;1;0;0;0;0;0;246.48;16.54;88.47;358.15;1;0;0;0;0;3084
1;151.2;94.11;1;151.2;94.11;1;135.66;50.29;144.1;150.14;1;0;0;0;0;0;0;0;458.22;1;3085
3;47.24;68.08;1;47.24;68.08;1;19.75;17.85;13.4;58.2;1;0;0;0;0;0;313.04;1;150.64;1;3086
1;3.17;23.87;1;3.17;23.87;1;9.72;15.99;2.57;10.1;1;0;0;0;0;0;39.98;1;17.59;1;3087
1;34.54;22.41;1;34.54;22.41;1;25.37;219.05;93.46;23.56;1;0;0;0;0;0;253.15;1;116.36;1;3088
1;44.37;36.05;1;44.37;36.05;1;0;0;0;0;0;0;0;0;0;0;280.43;1;133.61;1;3089
2;13.08;23.88;1;13.08;23.88;1;38.7;13.81;24.18;23.6;1;0;0;0;0;0;165.91;1;80.75;1;3090
3;206.61;138.54;1;206.61;138.54;1;105.85;20.96;23.03;204.87;1;102.58;23.78;86.88;223.13;1;0;0;623.26;1;3091
1;8.47;4.95;1;8.47;4.95;1;24.05;12.06;33.07;24.95;1;0;0;0;0;0;50.29;1;24.17;1;3092
1;13.36;17.3;1;13.36;17.3;1;23.73;21.68;8.12;40.49;1;0;0;0;0;0;89.82;1;40.49;1;3093
1;17.2;30.91;1;17.2;30.91;1;34.18;10.76;11.86;36.16;1;0;0;0;0;0;124.94;1;59.31;1;3094
1;6.8;6.25;1;6.8;6.25;1;17.13;19.68;44.99;15.81;1;0;0;0;0;0;45.04;1;21.41;1;3095
3;4.82;4.44;1;4.82;4.44;1;17;27.1;9.89;3.09;1;0;0;0;0;0;31.28;1;15.31;1;3096
1;73.85;39.71;1;73.85;39.71;1;61.64;46.36;159.36;61.9;1;0;0;0;0;0;503.35;1;226.33;1;3097
1;13.73;17.89;1;13.73;17.89;1;20.82;41.79;7.88;5.81;1;0;0;0;0;0;81.96;1;38.37;1;3098
2;3.07;5.01;1;3.07;5.01;1;0;0;0;0;0;0;0;0;0;0;35.09;1;17.42;1;3099
1;49.28;33.29;1;49.28;33.29;1;0;0;0;0;0;0;0;0;0;0;376.22;1;169.73;1;3100
1;12.96;30.65;1;12.96;30.65;1;26.03;12.5;50.21;42.09;1;0;0;0;0;0;161.83;1;78.08;1;3101
1;4;27.18;1;4;27.18;1;0;0;0;0;0;0;0;0;0;0;75.81;1;35.49;1;3102
1;16.29;12.32;1;16.29;12.32;1;18.62;53.7;29.88;16.19;1;0;0;0;0;0;104.27;1;49.15;1;3103
1;3.66;7.59;1;3.66;7.59;1;19.55;19.85;16.08;16.67;1;0;0;0;0;0;41.57;1;19.26;1;3104
6;6.15;22.43;1;6.15;22.43;1;19.71;9.11;6.3;10.06;1;0;0;0;0;0;36.37;1;17.09;1;3105
1;8.92;11.19;1;8.92;11.19;1;27.44;96.99;28.61;7.75;1;0;0;0;0;0;111.51;1;51.41;1;3106
2;23.04;38.8;1;23.04;38.8;1;18.03;65.1;38.79;67.07;1;0;0;0;0;0;299.82;1;137.58;1;3107
1;6.87;22.74;1;6.87;22.74;1;25.15;20.5;26.4;26.5;1;0;0;0;0;0;84.16;1;38.63;1;3108
6;5.71;12.31;1;5.71;12.31;1;21.85;15.47;6.39;6.97;1;0;0;0;0;0;34.91;1;16.38;1;3109
6;18.12;22.62;1;18.12;22.62;1;0;0;0;0;0;0;0;0;0;0;122.37;1;56.78;1;3110
1;6.95;14.12;1;6.95;14.12;1;23.28;26.11;10.7;20.49;1;0;0;0;0;0;45.17;1;20.03;1;3111
1;10.82;18.47;1;10.82;18.47;1;20.5;9.04;6.05;9.04;1;0;0;0;0;0;65.36;1;30.95;1;3112
1;0.94;5.19;1;0.94;5.19;1;6.58;8.76;2.56;1.5;1;0;0;0;0;0;6.22;1;2.85;1;3113
1;79.65;62.17;1;79.65;62.17;1;26.12;111.18;25.31;15.42;1;0;0;0;0;0;0;0;308.97;1;3114
6;6.49;4.49;1;6.49;4.49;1;0;0;0;0;0;0;0;0;0;0;38.1;1;17.7;1;3115
1;12.54;20.19;1;12.54;20.19;1;19.57;19.83;10.4;16.3;1;0;0;0;0;0;80.52;1;38.98;1;3116
1;16.23;24.71;1;16.23;24.71;1;0;0;0;0;0;0;0;0;0;0;210.37;1;96.19;1;3117
1;6.96;5.74;1;6.96;5.74;1;0;0;0;0;0;0;0;0;0;0;46.35;1;22.52;1;3118
2;12.19;26.91;1;12.19;26.91;1;0;0;0;0;0;0;0;0;0;0;154.81;1;72.34;1;3119
2;68.34;84.36;1;68.34;84.36;1;92.16;69.61;35.88;132.45;1;0;0;0;0;0;0;0;432.81;1;3120
6;8.03;31.65;1;8.03;31.65;1;0;0;0;0;0;0;0;0;0;0;150.57;1;72.71;1;3121
1;9.06;9.48;1;9.06;9.48;1;34.72;36.93;89.77;14.45;1;0;0;0;0;0;107.98;1;49;1;3122
6;60.84;47.02;1;60.84;47.02;1;41.5;48.44;106.56;82.05;1;0;0;0;0;0;420.16;1;193.23;1;3123
1;4.2;17.62;1;4.2;17.62;1;0;0;0;0;0;0;0;0;0;0;49.73;1;23.98;1;3124
1;2.55;10.37;1;2.55;10.37;1;0;0;0;0;0;0;0;0;0;0;11.63;1;5.7;1;3125
1;15.34;10.27;1;15.34;10.27;1;13.57;55.65;13.77;16.37;1;0;0;0;0;0;100.67;1;47.27;1;3126
6;2.84;7.42;1;2.84;7.42;1;0;0;0;0;0;0;0;0;0;0;56.29;1;27.72;1;3127
1;8.44;19.75;1;8.44;19.75;1;0;0;0;0;0;0;0;0;0;0;53.37;1;25.35;1;3128
1;53.17;32.72;1;53.17;32.72;1;58.51;42.93;50.04;54.1;1;0;0;0;0;0;355.93;1;156.22;1;3129
1;34.06;35.97;1;34.06;35.97;1;19.01;18.24;56.54;76.81;1;19.97;13.72;59.43;46.79;1;257.42;1;114.53;1;3130
3;5.97;16.63;1;5.97;16.63;1;19.9;6.62;9.25;10.26;1;0;0;0;0;0;38.47;1;17.67;1;3131
1;8.4;10.49;1;8.4;10.49;1;0;0;0;0;0;0;0;0;0;0;98.69;1;46.98;1;3132
2;7.76;23.78;1;7.76;23.78;1;0;0;0;0;0;0;0;0;0;0;96.12;1;44.65;1;3133
2;7.48;14.94;1;7.48;14.94;1;0;0;0;0;0;0;0;0;0;0;137.63;1;65.48;1;3134
1;49.99;71.85;1;49.99;71.85;1;19.62;55.43;23.28;65.57;1;0;0;0;0;0;0;0;246.57;1;3135
6;14.22;25.28;1;14.22;25.28;1;23.83;35.57;12.8;30.39;1;0;0;0;0;0;92.7;1;43.14;1;3136
1;3.23;14.54;1;3.23;14.54;1;0;0;0;0;0;0;0;0;0;0;32.4;1;15.72;1;3137
1;1.53;4.58;1;1.53;4.58;1;5.63;7.37;7.84;15.89;1;0;0;0;0;0;11.32;1;4.79;1;3138
2;6.98;7.44;1;6.98;7.44;1;20.47;21.21;17.35;15.39;1;0;0;0;0;0;38.17;1;17.59;1;3139
1;5.66;14.83;1;5.66;14.83;1;0;0;0;0;0;0;0;0;0;0;33.31;1;16.88;1;3140
3;12.56;26.1;1;12.56;26.1;1;25.1;20;7.73;17.91;1;0;0;0;0;0;81.52;1;37.37;1;3141
6;18.59;11.77;1;18.59;11.77;1;16.09;75.47;41.42;22.13;1;16.66;41.66;143.53;31.31;1;122.81;1;55.59;1;3142
1;112.73;56.08;1;112.73;56.08;1;63.39;16.85;14.43;116.32;1;0;0;0;0;0;0;0;341.47;1;3143
1;17.07;16.83;1;17.07;16.83;1;25.38;61.09;35.36;19.4;1;0;0;0;0;0;112.83;1;50.35;1;3144
6;3.5;3.34;1;3.5;3.34;1;0;0;0;0;0;0;0;0;0;0;22.55;1;10.82;1;3145
1;15.31;23.09;1;15.31;23.09;1;22.01;53.03;9.32;24.56;1;0;0;0;0;0;95.92;1;45.06;1;3146
1;40.56;25;1;40.56;25;1;39.29;101.08;188.86;34.42;1;0;0;0;0;0;274.56;1;126.65;1;3147
6;6.61;23.67;1;6.61;23.67;1;26.91;15.19;16.84;36.92;1;0;0;0;0;0;76.21;1;37.37;1;3148
2;13.31;15.4;1;13.31;15.4;1;31.25;89.08;75.23;12.33;1;0;0;0;0;0;167.62;1;76.67;1;3149
6;6.58;5.02;1;6.58;5.02;1;16.08;30.4;8.44;10.78;1;16.82;28.93;8.17;10.81;1;37.45;1;17.39;1;3150
1;8.22;5.95;1;8.22;5.95;1;14.22;10.91;6.88;7.29;1;0;0;0;0;0;52.55;1;23.22;1;3151
5;5.82;18.68;1;5.82;18.68;1;0;0;0;0;0;0;0;0;0;0;72.22;1;34.86;1;3152
1;1.01;7.86;1;1.01;7.86;1;5.83;4.51;3.63;6.02;1;0;0;0;0;0;8.86;1;4.33;1;3153
1;13.69;21.57;1;13.69;21.57;1;19.54;27.01;41.82;75.17;1;0;0;0;0;0;186.88;1;91.52;1;3154
2;41.29;80.51;1;41.29;80.51;1;38.88;19.23;32.47;91.2;1;0;0;0;0;0;559.89;1;254.07;1;3155
1;9.96;11.61;1;9.96;11.61;1;0;0;0;0;0;0;0;0;0;0;61.65;1;29.33;1;3156
1;27.44;35.95;1;27.44;35.95;1;49.11;19.08;41.06;81.7;1;48.23;20.88;25.8;51.06;1;356.35;1;165.78;1;3157
1;20.8;25.89;1;20.8;25.89;1;17.32;45.33;16.28;11.88;1;0;0;0;0;0;134.08;1;63.33;1;3158
1;5.4;7.57;1;5.4;7.57;1;0;0;0;0;0;0;0;0;0;0;65.44;1;33.02;1;3159
2;45.74;61.86;1;45.74;61.86;1;29.77;92.87;36.53;23.54;1;0;0;0;0;0;0;0;352.07;1;3160
1;36.62;22.12;1;36.62;22.12;1;38;102.49;200.37;44.17;1;0;0;0;0;0;242.13;1;115.34;1;3161
1;3.3;7.14;1;3.3;7.14;1;13.72;25.67;13.17;16.79;1;0;0;0;0;0;56.46;1;27.63;1;3162
2;20.45;23.99;1;20.45;23.99;1;0;0;0;0;0;0;0;0;0;0;126.28;1;60.16;1;3163
1;18.78;12.51;1;18.78;12.51;1;0;0;0;0;0;0;0;0;0;0;120.15;1;58.29;1;3164
1;3.32;10.63;1;3.32;10.63;1;0;0;0;0;0;0;0;0;0;0;87.2;1;42.06;1;3165
1;3.75;7.11;1;3.75;7.11;1;12.28;21;3.96;4.3;1;0;0;0;0;0;22.09;1;10.83;1;3166
1;23.91;16.78;1;23.91;16.78;1;30.69;140.81;21.6;35.32;1;0;0;0;0;0;155.48;1;75.86;1;3167
1;13.41;17.19;1;13.41;17.19;1;39.98;99.84;27.72;22.93;1;0;0;0;0;0;180.46;1;83.33;1;3168
4;35.83;64.68;1;35.83;64.68;1;19.67;17.4;20.53;55.89;1;19.39;12.07;17.36;33.27;1;227.08;1;108.19;1;3169
1;39.26;47.49;1;39.26;47.49;1;0;0;0;0;0;68.16;38.06;77.88;46.25;1;0;0;240.34;1;3170
1;20.91;17.27;1;20.91;17.27;1;19.47;16.36;21.3;61.79;1;0;0;0;0;0;131.72;1;63.7;1;3171
1;79.13;43.85;1;79.13;43.85;1;59.76;20.28;107.97;79.41;1;59.7;22.26;116.4;39;1;0;0;250.62;1;3172
3;8.06;17.54;1;8.06;17.54;1;18.7;10.12;10.23;42.86;1;0;0;0;0;0;48.64;1;23.96;1;3173
2;8.79;13.5;1;8.79;13.5;1;0;0;0;0;0;0;0;0;0;0;107.1;1;49.11;1;3174
3;42.69;62.99;1;42.69;62.99;1;20.81;22.04;15.73;89.34;1;0;0;0;0;0;316.75;1;147.82;1;3175
1;35.5;21.51;1;35.5;21.51;1;0;0;0;0;0;0;0;0;0;0;219.75;1;106.21;1;3176
2;21.32;41.62;1;21.32;41.62;1;25.56;108.26;79.75;34.7;1;0;0;0;0;0;331.69;1;156.63;1;3177
1;17.64;12.34;1;17.64;12.34;1;0;0;0;0;0;0;0;0;0;0;119.46;1;56.22;1;3178
6;8.14;15.34;1;8.14;15.34;1;24.59;10.99;9.87;4.89;1;0;0;0;0;0;50.26;1;24.24;1;3179
1;10.59;21.78;1;10.59;21.78;1;26.59;13.71;4.06;8.31;1;0;0;0;0;0;64.55;1;29.8;1;3180
2;30.94;35.08;1;30.94;35.08;1;20.32;105.91;54.58;66.2;1;0;0;0;0;0;223.55;1;109.23;1;3181
1;18.59;35.15;1;18.59;35.15;1;0;0;0;0;0;0;0;0;0;0;0;0;171.37;1;3182
4;32.4;33.85;1;32.4;33.85;1;19.33;19.78;29.26;67.46;1;19.77;22.29;23.48;47.3;1;212.4;1;98.3;1;3183
6;4.18;5.95;1;4.18;5.95;1;20.45;21.6;5.27;6.61;1;0;0;0;0;0;25.24;1;12.5;1;3184
1;13.82;9.13;1;13.82;9.13;1;0;0;0;0;0;0;0;0;0;0;87.6;1;38.86;1;3185
1;11.48;18.42;1;11.48;18.42;1;20.39;7.74;9.82;4.28;1;0;0;0;0;0;72.74;1;35.82;1;3186
3;15.23;29.36;1;15.23;29.36;1;29.78;7.32;9.7;18.54;1;0;0;0;0;0;92.45;1;44.26;1;3187
1;105.55;88.39;1;105.55;88.39;1;89.25;35.52;31.92;102.77;1;0;0;0;0;0;0;0;338.78;1;3188
3;16.18;55.83;1;16.18;55.83;1;19.53;4.86;8.02;29.56;1;0;0;0;0;0;215.55;1;101.31;1;3189
1;4.27;16.93;1;4.27;16.93;1;18.92;33.66;18.57;9.87;1;0;0;0;0;0;53.54;1;25.16;1;3190
1;40.08;76.61;1;40.08;76.61;1;31.14;85.04;121.63;133.99;1;31.42;93.12;119.46;139.67;1;0;0;304.67;1;3191
1;36.41;33.03;1;36.41;33.03;1;34.25;148.46;14.89;19.53;1;0;0;0;0;0;257.49;1;118.25;1;3192
2;85.05;185.05;1;85.05;185.05;1;184.99;43.02;67.26;241.84;1;0;0;0;0;0;0;0;0;0;3193
1;9.06;21.96;1;9.06;21.96;1;23.56;44.05;4.72;21.58;1;0;0;0;0;0;106.92;1;49.59;1;3194
1;5.37;21.21;1;5.37;21.21;1;0;0;0;0;0;0;0;0;0;0;141.31;1;64.09;1;3195
1;41.39;28.21;1;41.39;28.21;1;0;0;0;0;0;0;0;0;0;0;276.24;1;127.57;1;3196
1;11.94;12.65;1;11.94;12.65;1;0;0;0;0;0;0;0;0;0;0;146.46;1;66.34;1;3197
1;24.47;16.44;1;24.47;16.44;1;25.54;110.08;70.21;13.09;1;0;0;0;0;0;161.32;1;75.83;1;3198
2;3.36;5.44;1;3.36;5.44;1;0;0;0;0;0;0;0;0;0;0;46.36;1;21.88;1;3199
2;22.16;68.15;1;22.16;68.15;1;130.78;16.93;97.5;200.53;1;0;0;0;0;0;0;0;263.33;1;3200
1;9.81;37.42;1;9.81;37.42;1;33.09;21.72;16.95;48.93;1;0;0;0;0;0;163.07;1;73.64;1;3201
6;4.86;5.71;1;4.86;5.71;1;0;0;0;0;0;0;0;0;0;0;30.05;1;13.1;1;3202
3;2.45;12.46;1;2.45;12.46;1;19.19;35.55;14.07;8.72;1;0;0;0;0;0;24.12;1;11.02;1;3203
2;44.67;118.79;1;44.67;118.79;1;125.74;273.01;122.54;157.65;1;0;0;0;0;0;0;0;696.12;1;3204
2;23.13;13.65;1;23.13;13.65;1;0;0;0;0;0;0;0;0;0;0;151.26;1;70.58;1;3205
1;11.68;26.22;1;11.68;26.22;1;26.7;67.52;21.96;22.3;1;0;0;0;0;0;241.49;1;111.91;1;3206
1;70.39;75.85;1;70.39;75.85;1;33.97;40.77;62.01;104.48;1;0;0;0;0;0;0;0;272.38;1;3207
2;17.51;37.26;1;17.51;37.26;1;45.64;69.08;19.54;58.62;1;0;0;0;0;0;220.45;1;101.1;1;3208
6;6.71;16.26;1;6.71;16.26;1;26.07;28.2;3.71;8;1;0;0;0;0;0;41.7;1;20.2;1;3209
1;9.56;6.8;1;9.56;6.8;1;13.94;36.85;32.98;8.32;1;0;0;0;0;0;61.35;1;28.53;1;3210
3;52.1;53.34;1;52.1;53.34;1;44.35;61.68;150.05;200.62;1;0;0;0;0;0;404.63;1;192.3;1;3211
6;7.34;13.99;1;7.34;13.99;1;25.65;36.48;9.33;16.64;1;0;0;0;0;0;42.98;1;20.21;1;3212
1;6.61;15.24;1;6.61;15.24;1;26.05;25.25;21.17;4.34;1;0;0;0;0;0;38.97;1;17.69;1;3213
1;50.18;52.88;1;50.18;52.88;1;47.62;48.05;59.91;53.29;1;46.15;49.14;105.66;101.57;1;0;0;189.15;1;3214
6;3.88;12.88;1;3.88;12.88;1;0;0;0;0;0;0;0;0;0;0;62.47;1;29.35;1;3215
6;14;20.99;1;14;20.99;1;19.72;28.06;31.14;42.73;1;0;0;0;0;0;89.09;1;40.95;1;3216
6;1.09;5.7;1;1.09;5.7;1;0;0;0;0;0;0;0;0;0;0;5.45;1;3.3;1;3217
2;49.16;57.15;1;49.16;57.15;1;20.24;37.91;28.73;79.93;1;20.07;46.32;22.13;58.19;1;386.74;1;175.97;1;3218
6;6.92;26.72;1;6.92;26.72;1;20.01;22.86;6.05;18.3;1;0;0;0;0;0;44.39;1;20.43;1;3219
1;14.7;61.09;1;14.7;61.09;1;39.36;12.97;15.05;82.45;1;0;0;0;0;0;0;0;176.41;1;3220
1;21.45;38.38;1;21.45;38.38;1;34.1;30.36;7.12;43.5;1;0;0;0;0;0;157.62;1;74.08;1;3221
6;11.32;18.42;1;11.32;18.42;1;0;0;0;0;0;0;0;0;0;0;72.27;1;34.7;1;3222
1;11.8;21.73;1;11.8;21.73;1;29.54;18.97;25.86;14.26;1;0;0;0;0;0;73.11;1;35.21;1;3223
3;40.16;33.41;1;40.16;33.41;1;18.49;34.94;20.87;62.41;1;0;0;0;0;0;269.35;1;125.95;1;3224
4;155.67;133.25;1;155.67;133.25;1;0;0;0;0;0;40.09;41.75;34.9;95.55;1;0;0;0;0;3225
1;13.1;33.09;1;13.1;33.09;1;19.11;14.55;9.52;10.49;1;0;0;0;0;0;83.18;1;39.29;1;3226
1;31.63;16.82;1;31.63;16.82;1;41.59;116.24;77.27;45.92;1;0;0;0;0;0;206.78;1;96.42;1;3227
1;26.77;15.09;1;26.77;15.09;1;20.63;55.82;47.99;19.92;1;0;0;0;0;0;167.27;1;80;1;3228
1;62.66;38.01;1;62.66;38.01;1;65.04;25.46;47.53;83.52;1;0;0;0;0;0;415.28;1;192.1;1;3229
1;14.27;23.49;1;14.27;23.49;1;0;0;0;0;0;0;0;0;0;0;92.94;1;44.68;1;3230
3;8.12;29.19;1;8.12;29.19;1;20.14;14.19;2.6;10.89;1;0;0;0;0;0;46.68;1;21.27;1;3231
1;26.79;19.58;1;26.79;19.58;1;55.13;144.22;21.33;26.53;1;0;0;0;0;0;179.25;1;84.96;1;3232
1;30.86;54.72;1;30.86;54.72;1;29.07;18.99;37.13;139.49;1;28.46;26.65;48.16;62.68;1;399.42;1;186.46;1;3233
1;116.6;123.89;1;116.6;123.89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3234
1;1.86;2.58;1;1.86;2.58;1;0;0;0;0;0;0;0;0;0;0;15.8;1;7.5;1;3235
2;4.42;19.23;1;4.42;19.23;1;26.87;18.64;15.22;26.89;1;0;0;0;0;0;81.54;1;37.7;1;3236
6;12.83;11.2;1;12.83;11.2;1;16.87;27.18;12.15;32.47;1;16.75;31.93;12.29;33.47;1;70.51;1;32.89;1;3237
1;53.62;99.33;1;53.62;99.33;1;45.87;42.3;91.89;165.99;1;47.23;56.27;80.9;153.71;1;0;0;406.6;1;3238
1;3.49;4.88;1;3.49;4.88;1;0;0;0;0;0;0;0;0;0;0;34.11;1;16.11;1;3239
1;17.55;26.41;1;17.55;26.41;1;20.23;19.91;12.19;39.96;1;0;0;0;0;0;113.85;1;52.53;1;3240
1;2.08;3.28;1;2.08;3.28;1;0;0;0;0;0;0;0;0;0;0;19.99;1;9.08;1;3241
1;9.65;18;1;9.65;18;1;19.84;21.25;25.35;28.03;1;0;0;0;0;0;58.65;1;27.06;1;3242
1;38.86;24.72;1;38.86;24.72;1;21.76;101.72;105.49;27.63;1;0;0;0;0;0;278.62;1;132.03;1;3243
2;10.46;25.64;1;10.46;25.64;1;0;0;0;0;0;0;0;0;0;0;135.72;1;63.22;1;3244
6;14.31;25.61;1;14.31;25.61;1;20.47;24.71;28.8;33.29;1;19.77;28.2;32.46;17.07;1;93.41;1;45.1;1;3245
1;14.74;44.63;1;14.74;44.63;1;20.53;8.98;30.1;58.96;1;0;0;0;0;0;190.33;1;87.76;1;3246
1;5.25;4.08;1;5.25;4.08;1;0;0;0;0;0;0;0;0;0;0;29.73;1;13.43;1;3247
1;20.18;29.25;1;20.18;29.25;1;26.28;110.44;51.96;48.84;1;0;0;0;0;0;342.7;1;164.01;1;3248
1;10.1;13.3;1;10.1;13.3;1;0;0;0;0;0;0;0;0;0;0;121.16;1;56.1;1;3249
3;30.84;61.67;1;30.84;61.67;1;20.29;17.48;17.46;41.18;1;0;0;0;0;0;199.81;1;93.28;1;3250
1;16.36;23.59;1;16.36;23.59;1;35.23;32.38;176.47;137.96;1;34.33;36.29;158.28;80.76;1;198.18;1;94.91;1;3251
4;71.18;67.21;1;71.18;67.21;1;29.68;8.37;347.78;132.33;1;28.87;11.67;90.1;54.14;1;596.8;1;271.54;1;3252
3;24.14;39.44;1;24.14;39.44;1;20.65;16.03;9.3;41.12;1;0;0;0;0;0;152.87;1;76.12;1;3253
1;11.81;23.54;1;11.81;23.54;1;25.56;14.51;5.65;27.81;1;0;0;0;0;0;74.1;1;35.53;1;3254
1;11.24;8.47;1;11.24;8.47;1;13.88;15.03;46.52;47.87;1;0;0;0;0;0;73.82;1;35.04;1;3255
6;5.11;13.03;1;5.11;13.03;1;0;0;0;0;0;0;0;0;0;0;30.7;1;15.38;1;3256
1;16.89;10.4;1;16.89;10.4;1;0;0;0;0;0;0;0;0;0;0;106.72;1;49.54;1;3257
2;8.33;13.16;1;8.33;13.16;1;18.88;105.47;10.23;6.53;1;0;0;0;0;0;107.41;1;50.99;1;3258
1;1.62;3.54;1;1.62;3.54;1;0;0;0;0;0;0;0;0;0;0;19.69;1;9.62;1;3259
6;10.71;10.97;1;10.71;10.97;1;32.85;57.1;25.4;11.3;1;0;0;0;0;0;72.71;1;34.28;1;3260
1;6.22;15.72;1;6.22;15.72;1;19.72;31.63;3.01;3.01;1;0;0;0;0;0;41.89;1;19.3;1;3261
2;4.08;13.95;1;4.08;13.95;1;19.8;20.71;45.83;4.9;1;20.17;20.72;33.42;11.33;1;23.91;1;12.26;1;3262
6;8.44;14.98;1;8.44;14.98;1;22.86;31.93;12.22;33.94;1;0;0;0;0;0;55.47;1;26.2;1;3263
3;21.63;72.39;1;21.63;72.39;1;20.17;6.04;9.53;35.09;1;0;0;0;0;0;141.41;1;64.4;1;3264
1;13.26;9.39;1;13.26;9.39;1;0;0;0;0;0;0;0;0;0;0;82.12;1;40.16;1;3265
2;19.77;36.37;1;19.77;36.37;1;41.72;97.58;45.74;35.78;1;0;0;0;0;0;260.86;1;118.25;1;3266
2;10.96;12.93;1;10.96;12.93;1;26.74;23.6;21.12;19.76;1;0;0;0;0;0;134.95;1;63.02;1;3267
2;6.3;22.6;1;6.3;22.6;1;25.01;28.77;11.28;27.86;1;0;0;0;0;0;79.69;1;36.99;1;3268
1;6.59;18.59;1;6.59;18.59;1;18.88;24.7;11.85;24.37;1;0;0;0;0;0;86.25;1;39.82;1;3269
6;45.09;38.96;1;45.09;38.96;1;33.09;34.95;66.88;75.12;1;0;0;0;0;0;348.73;1;162.67;1;3270
1;21.84;14;1;21.84;14;1;39.31;10.14;48.04;30.14;1;0;0;0;0;0;303.02;1;143.15;1;3271
2;7.56;13.93;1;7.56;13.93;1;39.97;59.92;82.66;31.42;1;0;0;0;0;0;125.61;1;61.12;1;3272
1;11.15;19.4;1;11.15;19.4;1;16.45;62.1;125.44;59.56;1;17.28;61.23;119.54;60.34;1;199.18;1;93.52;1;3273
1;7.73;10.57;1;7.73;10.57;1;0;0;0;0;0;0;0;0;0;0;93.78;1;44.3;1;3274
1;14.02;22.89;1;14.02;22.89;1;0;0;0;0;0;0;0;0;0;0;93.38;1;43.06;1;3275
1;5.99;7.2;1;5.99;7.2;1;25.74;15.21;29.26;10.06;1;0;0;0;0;0;74.9;1;36.12;1;3276
1;24.65;29.57;1;24.65;29.57;1;18.33;63.13;90.03;18.92;1;19.44;64.64;111.46;50.84;1;151.13;1;74.02;1;3277
1;45.94;85.56;1;45.94;85.56;1;92.72;86.69;20.02;194.27;1;0;0;0;0;0;0;0;422.97;1;3278
1;48.22;60.44;1;48.22;60.44;1;54.68;38.63;69.82;140.67;1;54.12;38.86;77.73;55.02;1;602.54;1;280.91;1;3279
3;12.11;45.46;1;12.11;45.46;1;20.81;20.01;16.96;55.49;1;0;0;0;0;0;152.22;1;70.35;1;3280
1;5.39;18.54;1;5.39;18.54;1;26.7;41.52;20.62;26.55;1;25.65;50.89;17.46;6.36;1;140.73;1;67.01;1;3281
2;26.14;35.37;1;26.14;35.37;1;0;0;0;0;0;0;0;0;0;0;346.76;1;152.5;1;3282
1;2.68;13.58;1;2.68;13.58;1;0;0;0;0;0;0;0;0;0;0;35.47;1;17.31;1;3283
1;23.3;39.59;1;23.3;39.59;1;47.8;71.29;111.45;53.59;1;0;0;0;0;0;295.43;1;135.32;1;3284
3;44.66;68.6;1;44.66;68.6;1;19.26;15.74;10.98;49.09;1;0;0;0;0;0;299.15;1;133.91;1;3285
2;7.28;7.78;1;7.28;7.78;1;19.19;32.55;16.35;11.03;1;0;0;0;0;0;42.92;1;20.33;1;3286
1;5.14;19.48;1;5.14;19.48;1;28.59;12.06;11.86;20.45;1;0;0;0;0;0;55.26;1;27.2;1;3287
1;8.21;19.14;1;8.21;19.14;1;39.05;37.07;26.63;48.16;1;0;0;0;0;0;210.99;1;96.65;1;3288
1;48.92;78.93;1;48.92;78.93;1;83.89;143.58;26.64;96.2;1;0;0;0;0;0;640.7;1;293.62;1;3289
1;36.68;64.23;1;36.68;64.23;1;82.98;32.25;152.04;98.43;1;82.42;68.33;223.41;104.88;1;0;0;340.69;1;3290
1;3.78;2.85;1;3.78;2.85;1;0;0;0;0;0;0;0;0;0;0;23.18;1;11.32;1;3291
1;9.62;15.28;1;9.62;15.28;1;20.09;30.36;12.07;20.37;1;0;0;0;0;0;62.21;1;28.05;1;3292
1;8.47;16.83;1;8.47;16.83;1;19.84;29.55;14.74;3.32;1;0;0;0;0;0;54.84;1;25.37;1;3293
1;1.83;2.73;1;1.83;2.73;1;0;0;0;0;0;0;0;0;0;0;16.05;1;8.19;1;3294
6;13.28;22.89;1;13.28;22.89;1;19.56;19.67;9.65;19.15;1;0;0;0;0;0;84.7;1;40.05;1;3295
2;105.62;196.03;1;105.62;196.03;1;240.78;36.57;401.26;333.32;1;234.22;24.43;90.09;188.97;1;0;0;0;0;3296
6;24.65;23.79;1;24.65;23.79;1;0;0;0;0;0;0;0;0;0;0;148.31;1;69.75;1;3297
1;20.39;14.73;1;20.39;14.73;1;29.15;131.95;32.42;25.92;1;0;0;0;0;0;134.34;1;62.81;1;3298
2;6.18;21.43;1;6.18;21.43;1;0;0;0;0;0;0;0;0;0;0;69.96;1;33.54;1;3299
6;0.5;6.08;1;0.5;6.08;1;9.77;4.2;5.2;1.17;1;0;0;0;0;0;3.74;1;1.47;1;3300
2;23.31;43.67;1;23.31;43.67;1;19.56;11.99;15.88;61.49;1;0;0;0;0;0;152.68;1;71.18;1;3301
1;48.91;48.42;1;48.91;48.42;1;32.02;44.35;12.41;52.54;1;0;0;0;0;0;364.05;1;172.57;1;3302
